source_id,target_id,relationship_type,evidence_source
C000879,A0000699,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000814,A0000700,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001787,A0000701,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001418,A0000702,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000796,A0000703,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000767,A0000704,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001772,A0000705,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001647,A0000706,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000177,A0000707,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000472,A0000708,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001755,A0000709,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001258,A0000710,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001221,A0000711,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000746,A0000712,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001778,A0000713,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000051,A0000714,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000302,A0000715,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001791,A0000716,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000682,A0000717,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000557,A0000718,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001625,A0000719,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000178,A0000720,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001107,A0000721,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000045,A0000722,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000030,A0000723,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000589,A0000724,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000666,A0000725,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001657,A0000726,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000702,A0000727,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001114,A0000728,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001201,A0000729,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000201,A0000730,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001508,A0000731,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001174,A0000732,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001171,A0000733,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000125,A0000734,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000200,A0000735,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000737,A0000736,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001122,A0000737,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000581,A0000738,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001640,A0000739,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000595,A0000740,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000897,A0000741,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001282,A0000742,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000169,A0000743,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001500,A0000744,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001472,A0000745,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000691,A0000746,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001599,A0000747,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000026,A0000748,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000836,A0000749,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001501,A0000750,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000610,A0000751,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001798,A0000752,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000146,A0000753,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001460,A0000754,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001216,A0000755,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001553,A0000756,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000505,A0000757,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001416,A0000758,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000340,A0000759,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001261,A0000760,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001112,A0000761,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001049,A0000762,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000479,A0000763,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000094,A0000764,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001659,A0000765,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001463,A0000766,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000941,A0000767,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000967,A0000768,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001720,A0000769,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001292,A0000770,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000980,A0000771,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000787,A0000772,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000910,A0000773,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001345,A0000774,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000667,A0000775,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001649,A0000776,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001761,A0000777,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000659,A0000778,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000937,A0000779,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001723,A0000780,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000168,A0000781,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001739,A0000782,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001249,A0000783,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000021,A0000784,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001175,A0000785,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001700,A0000786,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001393,A0000787,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000170,A0000788,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001686,A0000789,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001044,A0000790,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000025,A0000791,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001513,A0000792,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000614,A0000793,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000108,A0000794,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001327,A0000795,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001743,A0000796,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000740,A0000797,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000296,A0000798,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000827,A0000799,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000489,A0000800,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001528,A0000801,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000636,A0000802,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001103,A0000803,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000978,A0000804,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000392,A0000805,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001393,A0000806,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000554,A0000807,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000936,A0000808,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001232,A0000809,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001223,A0000810,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000991,A0000811,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000561,A0000812,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000532,A0000813,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000534,A0000814,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000253,A0000815,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000313,A0000816,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001061,A0000817,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000415,A0000818,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001113,A0000819,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001313,A0000820,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001320,A0000821,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000742,A0000822,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000097,A0000823,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000914,A0000824,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000285,A0000825,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001356,A0000826,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000179,A0000827,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000239,A0000828,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001081,A0000829,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000091,A0000830,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001554,A0000831,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000451,A0000832,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000300,A0000833,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001572,A0000834,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000834,A0000835,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000092,A0000836,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000125,A0000837,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001408,A0000838,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000704,A0000839,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000867,A0000840,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001668,A0000841,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000213,A0000842,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001395,A0000843,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001457,A0000844,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000278,A0000845,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000219,A0000846,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000370,A0000847,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000892,A0000848,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000934,A0000849,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001262,A0000850,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001213,A0000851,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000634,A0000852,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001461,A0000853,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000533,A0000854,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000295,A0000855,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000859,A0000856,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000986,A0000857,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000151,A0000858,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000726,A0000859,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000522,A0000860,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000487,A0000861,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000680,A0000862,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000035,A0000863,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000750,A0000864,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001332,A0000865,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000756,A0000866,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000303,A0000867,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001600,A0000868,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000492,A0000869,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000398,A0000870,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000926,A0000871,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001302,A0000872,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000079,A0000873,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001154,A0000874,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001092,A0000875,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001792,A0000876,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000297,A0000877,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000861,A0000878,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001433,A0000879,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000527,A0000880,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000715,A0000881,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000338,A0000882,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000435,A0000883,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001093,A0000884,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000298,A0000885,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001720,A0000886,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000400,A0000887,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000449,A0000888,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000546,A0000889,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000292,A0000890,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000712,A0000891,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000118,A0000892,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000049,A0000893,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000068,A0000894,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000298,A0000895,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000429,A0000896,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000611,A0000897,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001006,A0000898,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001151,A0000899,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000544,A0000900,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001684,A0000901,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001297,A0000902,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001225,A0000903,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000831,A0000904,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000383,A0000905,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001316,A0000906,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000833,A0000907,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000122,A0000908,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000812,A0000909,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001351,A0000910,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001417,A0000911,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001289,A0000912,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000055,A0000913,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000403,A0000914,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000486,A0000915,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000101,A0000916,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000364,A0000917,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001307,A0000918,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001142,A0000919,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001405,A0000920,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001672,A0000921,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000862,A0000922,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000851,A0000923,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000402,A0000924,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000164,A0000925,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001512,A0000926,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000095,A0000927,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000759,A0000928,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000802,A0000929,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000409,A0000930,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001615,A0000931,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000752,A0000932,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000052,A0000933,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000294,A0000934,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000033,A0000935,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001589,A0000936,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001523,A0000937,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001295,A0000938,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001790,A0000939,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000681,A0000940,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001689,A0000941,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000549,A0000942,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000891,A0000943,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000519,A0000944,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001347,A0000945,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001396,A0000946,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001492,A0000947,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000127,A0000948,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001276,A0000949,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000567,A0000950,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001626,A0000951,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001264,A0000952,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000155,A0000953,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000355,A0000954,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000716,A0000955,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000668,A0000956,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000483,A0000957,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001724,A0000958,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001590,A0000959,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000144,A0000960,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001051,A0000961,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000010,A0000962,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000919,A0000963,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001448,A0000964,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000835,A0000965,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000844,A0000966,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001726,A0000967,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001682,A0000968,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000189,A0000969,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000339,A0000970,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001152,A0000971,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001285,A0000972,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001444,A0000973,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001586,A0000974,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000580,A0000975,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000810,A0000976,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000774,A0000977,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001789,A0000978,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001382,A0000979,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000770,A0000980,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000229,A0000981,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000650,A0000982,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001466,A0000983,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000117,A0000984,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000266,A0000985,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001004,A0000986,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000008,A0000987,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000462,A0000988,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000976,A0000989,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000002,A0000990,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000818,A0000991,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001445,A0000992,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001155,A0000993,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000120,A0000994,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001659,A0000995,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001188,A0000996,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000997,A0000997,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001469,A0000998,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001125,A0000999,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001591,A0001000,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000151,A0001001,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000233,A0001002,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000390,A0001003,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000496,A0001004,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000570,A0001005,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000494,A0001006,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000231,A0001007,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001380,A0001008,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001019,A0001009,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001141,A0001010,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000216,A0001011,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001163,A0001012,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000437,A0001013,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000274,A0001014,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000305,A0001015,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000212,A0001016,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000277,A0001017,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000259,A0001018,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000381,A0001019,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000651,A0001020,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001411,A0001021,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000870,A0001022,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001576,A0001023,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000725,A0001024,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000804,A0001025,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001001,A0001026,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001499,A0001027,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000953,A0001028,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000662,A0001029,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000447,A0001030,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000154,A0001031,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001630,A0001032,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001294,A0001033,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000672,A0001034,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001463,A0001035,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001353,A0001036,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000387,A0001037,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001078,A0001038,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000248,A0001039,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001212,A0001040,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001033,A0001041,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000662,A0001042,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000812,A0001043,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000336,A0001044,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001701,A0001045,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001520,A0001046,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000652,A0001047,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
