customer_id,in_degree,out_degree,total_degree,pagerank,component_size,short_cycle_member,degree_percentile,pagerank_percentile,component_percentile,graph_risk_score
C000695,16,11,27,0.000328,1800,False,37.722222,7.333333,50.027778,20.770000
C000696,20,20,40,0.000468,1800,False,87.722222,36.500000,50.027778,48.480000
C000697,13,6,19,0.000494,1800,False,6.166667,43.166667,50.027778,22.270000
C000698,20,10,30,0.000590,1800,False,55.527778,65.111111,50.027778,47.230000
C000699,16,12,28,0.000551,1800,False,43.750000,56.888889,50.027778,40.230000
C000700,15,11,26,0.000567,1800,False,32.611111,60.222222,50.027778,37.490000
C000701,17,27,44,0.000570,1800,False,92.500000,61.000000,50.027778,58.730000
C000702,23,19,42,0.000876,1800,False,90.694444,94.944444,50.027778,69.980000
C000703,15,10,25,0.000481,1800,False,27.694444,40.111111,50.027778,28.730000
C000704,14,33,47,0.000423,1800,False,95.055556,24.944444,50.027778,47.000000
C000705,7,10,17,0.000323,1800,False,3.583333,6.611111,50.027778,8.570000
C000706,17,12,29,0.000631,1800,False,49.861111,73.277778,50.027778,48.100000
C000707,14,25,39,0.000408,1800,False,85.972222,22.000000,50.027778,42.790000
C000708,13,25,38,0.000419,1800,False,83.888889,23.777778,50.027778,42.690000
C000709,20,16,36,0.000604,1800,False,79.055556,68.333333,50.027778,56.590000
C000710,17,13,30,0.000748,1800,False,55.527778,87.722222,50.027778,55.140000
C000711,20,20,40,0.000920,1800,False,87.722222,96.666667,50.027778,69.540000
C000712,19,14,33,0.000654,1800,False,69.666667,77.500000,50.027778,56.510000
C000713,17,12,29,0.000439,1800,False,49.861111,28.666667,50.027778,32.490000
C000714,15,20,35,0.000515,1800,False,76.305556,48.500000,50.027778,48.680000
C000715,19,7,26,0.000828,1800,False,32.611111,93.111111,50.027778,49.010000
C000716,16,10,26,0.000470,1800,False,32.611111,37.000000,50.027778,29.370000
C000717,17,6,23,0.000454,1800,False,17.750000,32.388889,50.027778,22.550000
C000718,13,8,21,0.000439,1800,False,10.777778,28.555556,50.027778,18.770000
C000719,23,4,27,0.000548,1800,False,37.722222,56.055556,50.027778,37.830000
C000720,12,11,23,0.000468,1800,False,17.750000,36.388889,50.027778,23.950000
C000721,12,11,23,0.000390,1800,False,17.750000,17.833333,50.027778,17.460000
C000722,20,12,32,0.000660,1800,False,65.777778,78.111111,50.027778,55.360000
C000723,12,7,19,0.000493,1800,False,6.166667,42.888889,50.027778,22.170000
C000724,16,10,26,0.000649,1800,False,32.611111,76.611111,50.027778,43.230000
C000725,9,13,22,0.000425,1800,False,13.944444,25.500000,50.027778,18.810000
C000726,15,16,31,0.000516,1800,False,60.888889,48.666667,50.027778,43.350000
C000727,14,17,31,0.000287,1800,False,60.888889,3.333333,50.027778,27.480000
C000728,14,17,31,0.000440,1800,False,60.888889,28.777778,50.027778,36.390000
C000729,17,8,25,0.000581,1800,False,27.694444,63.277778,50.027778,36.840000
C000730,26,41,67,0.000770,1800,False,99.861111,89.611111,50.027778,71.320000
C000731,19,13,32,0.000953,1800,False,65.777778,97.222222,50.027778,62.050000
C000732,13,11,24,0.000452,1800,False,22.416667,31.888889,50.027778,24.010000
C000733,15,20,35,0.000371,1800,False,76.305556,14.055556,50.027778,36.630000
C000734,24,12,36,0.000826,1800,False,79.055556,93.000000,50.027778,65.220000
C000735,16,14,30,0.000498,1800,False,55.527778,44.166667,50.027778,39.900000
C000736,19,13,32,0.000618,1800,False,65.777778,71.333333,50.027778,52.990000
C000737,17,24,41,0.000647,1800,False,89.222222,76.111111,50.027778,62.870000
C000738,16,8,24,0.000439,1800,False,22.416667,28.388889,50.027778,22.780000
C000739,19,11,30,0.000678,1800,False,55.527778,80.388889,50.027778,52.570000
C000740,16,13,29,0.000601,1800,False,49.861111,67.888889,50.027778,46.220000
C000741,20,7,27,0.000842,1800,False,37.722222,93.611111,50.027778,50.970000
C000742,13,15,28,0.000407,1800,False,43.750000,21.888889,50.027778,27.980000
C000743,16,8,24,0.000686,1800,False,22.416667,81.333333,50.027778,41.320000
C000744,10,12,22,0.000538,1800,False,13.944444,53.333333,50.027778,28.550000
C000745,10,10,20,0.000287,1800,False,8.277778,3.388889,50.027778,9.090000
C000746,14,11,25,0.000355,1800,False,27.694444,10.888889,50.027778,18.510000
C000747,6,12,18,0.000249,1800,False,4.666667,1.277778,50.027778,7.080000
C000748,14,0,14,0.000536,1800,False,1.777778,52.722222,50.027778,24.080000
C000749,16,15,31,0.000459,1800,False,60.888889,33.944444,50.027778,38.190000
C000750,16,12,28,0.000724,1800,False,43.750000,85.388889,50.027778,50.200000
C000751,8,0,8,0.000235,1800,False,0.138889,0.722222,50.027778,5.300000
C000752,14,11,25,0.000652,1800,False,27.694444,77.166667,50.027778,41.700000
C000753,13,9,22,0.000337,1800,False,13.944444,8.277778,50.027778,12.780000
C000754,14,15,29,0.000590,1800,False,49.861111,65.388889,50.027778,45.340000
C000755,15,23,38,0.001060,1800,False,83.888889,98.111111,50.027778,68.700000
C000756,16,13,29,0.000666,1800,False,49.861111,79.111111,50.027778,50.140000
C000757,11,12,23,0.000414,1800,False,17.750000,23.000000,50.027778,19.270000
C000758,12,9,21,0.000581,1800,False,10.777778,63.388889,50.027778,30.960000
C000759,11,10,21,0.000293,1800,False,10.777778,4.277778,50.027778,10.270000
C000760,22,28,50,0.001148,1800,False,97.194444,98.555556,50.027778,73.520000
C000761,20,10,30,0.000607,1800,False,55.527778,68.888889,50.027778,48.550000
C000762,11,12,23,0.000357,1800,False,17.750000,11.166667,50.027778,15.120000
C000763,11,8,19,0.000343,1800,False,6.166667,9.111111,50.027778,10.350000
C000764,10,7,17,0.000376,1800,False,3.583333,15.055556,50.027778,11.530000
C000765,14,21,35,0.000353,1800,False,76.305556,10.500000,50.027778,35.380000
C000766,18,20,38,0.000396,1800,False,83.888889,19.111111,50.027778,41.050000
C000767,15,9,24,0.000663,1800,False,22.416667,78.666667,50.027778,40.380000
C000768,17,13,30,0.000481,1800,False,55.527778,40.055556,50.027778,38.460000
C000769,12,28,40,0.000355,1800,False,87.722222,10.944444,50.027778,39.540000
C000770,11,36,47,0.000352,1800,False,95.055556,10.333333,50.027778,41.890000
C000771,15,24,39,0.000577,1800,False,85.972222,62.777778,50.027778,57.070000
C000772,13,10,23,0.000373,1800,False,17.750000,14.500000,50.027778,16.290000
C000773,15,9,24,0.000449,1800,False,22.416667,30.722222,50.027778,23.600000
C000774,12,9,21,0.000546,1800,False,10.777778,55.500000,50.027778,28.200000
C000775,17,11,28,0.000573,1800,False,43.750000,61.888889,50.027778,41.980000
C000776,11,14,25,0.000376,1800,False,27.694444,15.111111,50.027778,19.980000
C000777,14,15,29,0.000350,1800,False,49.861111,10.000000,50.027778,25.950000
C000778,17,17,34,0.000405,1800,False,73.000000,21.333333,50.027778,38.020000
C000779,10,12,22,0.000265,1800,False,13.944444,1.944444,50.027778,10.560000
C000780,12,14,26,0.000420,1800,False,32.611111,24.222222,50.027778,24.890000
C000781,21,14,35,0.000687,1800,False,76.305556,81.444444,50.027778,60.220000
C000782,20,20,40,0.000740,1800,False,87.722222,86.722222,50.027778,66.060000
C000783,16,17,33,0.000715,1800,False,69.666667,84.611111,50.027778,59.000000
C000784,13,13,26,0.000309,1800,False,32.611111,5.722222,50.027778,18.420000
C000785,12,20,32,0.000405,1800,False,65.777778,21.388889,50.027778,35.510000
C000786,19,20,39,0.000463,1800,False,85.972222,34.777778,50.027778,47.270000
C000787,17,15,32,0.000510,1800,False,65.777778,47.000000,50.027778,44.480000
C000788,19,9,28,0.000806,1800,False,43.750000,92.444444,50.027778,52.670000
C000789,16,8,24,0.000503,1800,False,22.416667,45.722222,50.027778,28.850000
C000790,17,20,37,0.000572,1800,False,81.527778,61.666667,50.027778,55.120000
C000791,17,17,34,0.000692,1800,False,73.000000,82.000000,50.027778,59.250000
C000792,20,15,35,0.000676,1800,False,76.305556,80.166667,50.027778,59.770000
C000793,13,19,32,0.000432,1800,False,65.777778,27.055556,50.027778,37.490000
C000794,9,8,17,0.000248,1800,False,3.583333,1.222222,50.027778,6.680000
C000795,16,24,40,0.000500,1800,False,87.722222,44.833333,50.027778,51.400000
C000796,13,14,27,0.000377,1800,False,37.722222,15.333333,50.027778,23.570000
C000797,16,24,40,0.000421,1800,False,87.722222,24.555556,50.027778,44.300000
C000798,17,0,17,0.000784,1800,False,3.583333,91.166667,50.027778,38.170000
C000799,16,14,30,0.000693,1800,False,55.527778,82.222222,50.027778,53.220000
C000800,10,26,36,0.000252,1800,False,79.055556,1.444444,50.027778,33.180000
C000801,13,13,26,0.000551,1800,False,32.611111,56.833333,50.027778,36.310000
C000802,17,13,30,0.000575,1800,False,55.527778,62.444444,50.027778,46.290000
C000803,15,11,26,0.000639,1800,False,32.611111,74.888889,50.027778,42.630000
C000804,14,26,40,0.000559,1800,False,87.722222,58.222222,50.027778,56.080000
C000805,12,36,48,0.000397,1800,False,95.861111,19.277778,50.027778,45.300000
C000806,16,20,36,0.000364,1800,False,79.055556,12.444444,50.027778,37.030000
C000807,14,17,31,0.000632,1800,False,60.888889,73.611111,50.027778,52.080000
C000808,23,12,35,0.000858,1800,False,76.305556,94.388889,50.027778,64.750000
C000809,14,23,37,0.000360,1800,False,81.527778,11.944444,50.027778,37.720000
C000810,16,12,28,0.000768,1800,False,43.750000,89.500000,50.027778,51.640000
C000811,10,9,19,0.000254,1800,False,6.166667,1.555556,50.027778,7.710000
C000812,17,27,44,0.000596,1800,False,92.500000,66.888889,50.027778,60.790000
C000813,20,0,20,0.000842,1800,False,8.277778,93.555556,50.027778,40.640000
C000814,12,0,12,0.000404,1800,False,1.111111,21.166667,50.027778,12.800000
C000815,15,19,34,0.000370,1800,False,73.000000,13.888889,50.027778,35.410000
C000816,8,17,25,0.000258,1800,False,27.694444,1.611111,50.027778,15.260000
C000817,25,25,50,0.000651,1800,False,97.194444,76.888889,50.027778,65.930000
C000818,19,16,35,0.000725,1800,False,76.305556,85.444444,50.027778,61.620000
C000819,21,14,35,0.000617,1800,False,76.305556,71.111111,50.027778,56.600000
C000820,25,15,40,0.000847,1800,False,87.722222,93.888889,50.027778,68.570000
C000821,13,10,23,0.000575,1800,False,17.750000,62.333333,50.027778,33.030000
C000822,16,0,16,0.000477,1800,False,2.722222,39.277778,50.027778,19.700000
C000823,13,16,29,0.000475,1800,False,49.861111,38.888889,50.027778,36.070000
C000824,16,6,22,0.000907,1800,False,13.944444,96.277778,50.027778,43.580000
C000825,15,13,28,0.000446,1800,False,43.750000,30.000000,50.027778,30.820000
C000826,12,17,29,0.000295,1800,False,49.861111,4.388889,50.027778,23.990000
C000827,18,10,28,0.000622,1800,False,43.750000,72.277778,50.027778,45.610000
C000828,12,11,23,0.000439,1800,False,17.750000,28.444444,50.027778,21.170000
C000829,15,16,31,0.000425,1800,False,60.888889,25.388889,50.027778,35.200000
C000830,14,17,31,0.000573,1800,False,60.888889,61.944444,50.027778,47.990000
C000831,18,15,33,0.000614,1800,False,69.666667,70.388889,50.027778,54.020000
C000832,13,18,31,0.000379,1800,False,60.888889,15.722222,50.027778,31.820000
C000833,18,0,18,0.000541,1800,False,4.666667,54.277778,50.027778,25.630000
C000834,19,33,52,0.000673,1800,False,97.861111,79.777778,50.027778,67.180000
C000835,8,9,17,0.000325,1800,False,3.583333,7.000000,50.027778,8.710000
C000836,17,14,31,0.000505,1800,False,60.888889,46.111111,50.027778,42.450000
C000837,20,18,38,0.000662,1800,False,83.888889,78.333333,50.027778,61.780000
C000838,17,10,27,0.000632,1800,False,37.722222,73.500000,50.027778,43.930000
C000839,9,0,9,0.000528,1800,False,0.277778,51.111111,50.027778,22.990000
C000840,12,11,23,0.000344,1800,False,17.750000,9.166667,50.027778,14.420000
C000841,19,10,29,0.000587,1800,False,49.861111,64.500000,50.027778,45.030000
C000842,14,8,22,0.000529,1800,False,13.944444,51.388889,50.027778,27.870000
C000843,15,10,25,0.000368,1800,False,27.694444,13.500000,50.027778,19.420000
C000844,13,18,31,0.000458,1800,False,60.888889,33.555556,50.027778,38.060000
C000845,17,21,38,0.000620,1800,False,83.888889,71.833333,50.027778,59.510000
C000846,19,17,36,0.000473,1800,False,79.055556,38.388889,50.027778,46.110000
C000847,14,35,49,0.000796,1800,False,96.527778,91.888889,50.027778,70.950000
C000848,15,8,23,0.000552,1800,False,17.750000,57.055556,50.027778,31.180000
C000849,16,13,29,0.000722,1800,False,49.861111,85.166667,50.027778,52.260000
C000850,14,10,24,0.000550,1800,False,22.416667,56.444444,50.027778,32.600000
C000851,20,33,53,0.000725,1800,False,98.194444,85.500000,50.027778,69.300000
C000852,17,18,35,0.000544,1800,False,76.305556,55.166667,50.027778,51.020000
C000853,20,12,32,0.000509,1800,False,65.777778,46.888889,50.027778,44.440000
C000854,18,14,32,0.000621,1800,False,65.777778,72.000000,50.027778,53.220000
C000855,10,12,22,0.000405,1800,False,13.944444,21.444444,50.027778,17.390000
C000856,18,11,29,0.000624,1800,False,49.861111,72.555556,50.027778,47.850000
C000857,11,23,34,0.000576,1800,False,73.000000,62.666667,50.027778,52.490000
C000858,15,9,24,0.000576,1800,False,22.416667,62.555556,50.027778,34.740000
C000859,15,37,52,0.000498,1800,False,97.861111,44.333333,50.027778,54.770000
C000860,11,13,24,0.000373,1800,False,22.416667,14.388889,50.027778,17.880000
C000861,19,16,35,0.000499,1800,False,76.305556,44.444444,50.027778,47.270000
C000862,18,14,32,0.000472,1800,False,65.777778,38.055556,50.027778,41.340000
C000863,14,10,24,0.000510,1800,False,22.416667,47.111111,50.027778,29.340000
C000864,8,14,22,0.000482,1800,False,13.944444,40.444444,50.027778,24.040000
C000865,17,13,30,0.000933,1800,False,55.527778,97.000000,50.027778,58.390000
C000866,11,17,28,0.000474,1800,False,43.750000,38.500000,50.027778,33.790000
C000867,13,8,21,0.000395,1800,False,10.777778,18.833333,50.027778,15.370000
C000868,10,10,20,0.000488,1800,False,8.277778,41.722222,50.027778,22.500000
C000869,18,15,33,0.000634,1800,False,69.666667,74.222222,50.027778,55.360000
C000870,9,12,21,0.000371,1800,False,10.777778,14.000000,50.027778,13.680000
C000871,17,24,41,0.000815,1800,False,89.222222,92.722222,50.027778,68.680000
C000872,10,10,20,0.000568,1800,False,8.277778,60.388889,50.027778,29.040000
C000873,16,15,31,0.000836,1800,True,60.888889,93.500000,50.027778,79.040000
C000874,15,11,26,0.000591,1800,False,32.611111,65.666667,50.027778,39.400000
C000875,14,14,28,0.000538,1800,False,43.750000,53.444444,50.027778,39.020000
C000876,20,0,20,0.000693,1800,False,8.277778,82.166667,50.027778,36.660000
C000877,14,9,23,0.000389,1800,False,17.750000,17.777778,50.027778,17.440000
C000878,15,31,46,0.000781,1800,False,94.138889,90.944444,50.027778,69.780000
C000879,13,17,30,0.000598,1800,False,55.527778,67.166667,50.027778,47.950000
C000880,15,19,34,0.000457,1800,False,73.000000,33.222222,50.027778,42.180000
C000881,8,12,20,0.000227,1800,False,8.277778,0.444444,50.027778,8.060000
C000882,23,25,48,0.000599,1800,False,95.861111,67.500000,50.027778,62.180000
C000883,15,21,36,0.000454,1800,False,79.055556,32.500000,50.027778,44.050000
C000884,18,14,32,0.000585,1800,False,65.777778,64.111111,50.027778,50.460000
C000885,16,7,23,0.001035,1800,False,17.750000,97.777778,50.027778,45.440000
C000886,12,14,26,0.000641,1800,False,32.611111,75.277778,50.027778,42.760000
C000887,25,9,34,0.000883,1800,False,73.000000,95.166667,50.027778,63.860000
C000888,9,16,25,0.000321,1800,False,27.694444,6.555556,50.027778,16.990000
C000889,20,28,48,0.000676,1800,False,95.861111,80.277778,50.027778,66.650000
C000890,17,12,29,0.000658,1800,False,49.861111,77.944444,50.027778,49.730000
C000891,15,24,39,0.000566,1800,False,85.972222,60.055556,50.027778,56.110000
C000892,18,15,33,0.000579,1800,False,69.666667,63.000000,50.027778,51.440000
C000893,14,18,32,0.000546,1800,False,65.777778,55.611111,50.027778,47.490000
C000894,16,13,29,0.002135,1800,True,49.861111,99.777778,50.027778,77.380000
C000895,13,15,28,0.000727,1800,False,43.750000,85.666667,50.027778,50.300000
C000896,12,10,22,0.000490,1800,False,13.944444,42.166667,50.027778,24.640000
C000897,13,12,25,0.000513,1800,False,27.694444,47.944444,50.027778,31.480000
C000898,17,12,29,0.000743,1800,False,49.861111,87.055556,50.027778,52.920000
C000899,18,13,31,0.000716,1800,False,60.888889,84.666667,50.027778,55.950000
C000900,21,27,48,0.000638,1800,False,95.861111,74.666667,50.027778,64.690000
C000901,14,7,21,0.000528,1800,False,10.777778,51.277778,50.027778,26.720000
C000902,24,13,37,0.000981,1800,False,81.527778,97.500000,50.027778,67.660000
C000903,9,12,21,0.000399,1800,False,10.777778,19.611111,50.027778,15.640000
C000904,11,0,11,0.000531,1800,False,0.722222,51.722222,50.027778,23.360000
C000905,21,12,33,0.000723,1800,False,69.666667,85.277778,50.027778,59.230000
C000906,12,34,46,0.000485,1800,False,94.138889,40.888889,50.027778,52.260000
C000907,12,15,27,0.000565,1800,False,37.722222,59.833333,50.027778,39.150000
C000908,15,14,29,0.000730,1800,False,49.861111,85.888889,50.027778,52.520000
C000909,13,8,21,0.000527,1800,False,10.777778,51.055556,50.027778,26.640000
C000910,13,21,34,0.000367,1800,False,73.000000,13.333333,50.027778,35.220000
C000911,18,13,31,0.000804,1800,False,60.888889,92.388889,50.027778,58.650000
C000912,21,15,36,0.000774,1800,False,79.055556,90.055556,50.027778,64.190000
C000913,19,13,32,0.000478,1800,False,65.777778,39.444444,50.027778,41.830000
C000914,10,15,25,0.000480,1800,False,27.694444,40.000000,50.027778,28.700000
C000915,24,11,35,0.001084,1800,False,76.305556,98.444444,50.027778,66.170000
C000916,18,12,30,0.000719,1800,False,55.527778,84.888889,50.027778,54.150000
C000917,15,11,26,0.000879,1800,False,32.611111,95.000000,50.027778,49.670000
C000918,11,9,20,0.000392,1800,False,8.277778,18.333333,50.027778,14.320000
C000919,22,15,37,0.000696,1800,False,81.527778,82.555556,50.027778,62.430000
C000920,14,10,24,0.000404,1800,False,22.416667,21.000000,50.027778,20.200000
C000921,10,9,19,0.000307,1800,False,6.166667,5.500000,50.027778,9.090000
C000922,9,11,20,0.000383,1800,False,8.277778,16.555556,50.027778,13.690000
C000923,9,20,29,0.000273,1800,False,49.861111,2.611111,50.027778,23.370000
C000924,13,17,30,0.000442,1800,False,55.527778,29.222222,50.027778,34.670000
C000925,17,12,29,0.000494,1800,False,49.861111,43.333333,50.027778,37.620000
C000926,12,30,42,0.000372,1800,False,90.694444,14.222222,50.027778,41.720000
C000927,17,14,31,0.000773,1800,False,60.888889,89.944444,50.027778,57.790000
C000928,13,14,27,0.000353,1800,False,37.722222,10.611111,50.027778,21.920000
C000929,12,6,18,0.000336,1800,False,4.666667,8.111111,50.027778,9.480000
C000930,13,19,32,0.000359,1800,False,65.777778,11.666667,50.027778,32.110000
C000931,11,26,37,0.000334,1800,False,81.527778,7.833333,50.027778,36.280000
C000932,14,20,34,0.000680,1800,False,73.000000,80.555556,50.027778,58.750000
C000933,22,11,33,0.000699,1800,False,69.666667,82.777778,50.027778,58.360000
C000934,17,31,48,0.000446,1800,False,95.861111,30.111111,50.027778,49.090000
C000935,21,17,38,0.000775,1800,False,83.888889,90.333333,50.027778,65.980000
C000936,18,24,42,0.000568,1800,False,90.694444,60.555556,50.027778,57.940000
C000937,13,24,37,0.000471,1800,False,81.527778,37.333333,50.027778,46.600000
C000938,14,18,32,0.000561,1800,False,65.777778,59.055556,50.027778,48.690000
C000939,18,13,31,0.000735,1800,False,60.888889,86.388889,50.027778,56.550000
C000940,16,17,33,0.000570,1800,False,69.666667,61.055556,50.027778,50.760000
C000941,21,23,44,0.000613,1800,False,92.500000,70.166667,50.027778,61.940000
C000942,12,21,33,0.000700,1800,False,69.666667,82.833333,50.027778,58.380000
C000943,14,11,25,0.000487,1800,False,27.694444,41.222222,50.027778,29.120000
C000944,17,21,38,0.000549,1800,False,83.888889,56.222222,50.027778,54.040000
C000945,22,11,33,0.000848,1800,False,69.666667,94.000000,50.027778,62.290000
C000946,9,28,37,0.000266,1800,False,81.527778,2.166667,50.027778,34.300000
C000947,9,16,25,0.000354,1800,False,27.694444,10.833333,50.027778,18.490000
C000948,15,12,27,0.000458,1800,False,37.722222,33.833333,50.027778,30.050000
C000949,15,15,30,0.000588,1800,False,55.527778,64.666667,50.027778,47.070000
C000950,15,12,27,0.000449,1800,False,37.722222,31.111111,50.027778,29.090000
C000951,15,11,26,0.000525,1800,False,32.611111,50.555556,50.027778,34.110000
C000952,11,19,30,0.000500,1800,False,55.527778,44.777778,50.027778,40.110000
C000953,14,11,25,0.000355,1800,False,27.694444,11.000000,50.027778,18.550000
C000954,17,18,35,0.000550,1800,False,76.305556,56.555556,50.027778,51.500000
C000955,14,10,24,0.000401,1800,False,22.416667,20.388889,50.027778,19.980000
C000956,18,0,18,0.000873,1800,False,4.666667,94.722222,50.027778,39.790000
C000957,15,17,32,0.000611,1800,False,65.777778,69.555556,50.027778,52.370000
C000958,19,17,36,0.000744,1800,False,79.055556,87.333333,50.027778,63.240000
C000959,8,18,26,0.000367,1800,False,32.611111,13.277778,50.027778,21.060000
C000960,18,19,37,0.000472,1800,False,81.527778,37.777778,50.027778,46.760000
C000961,20,26,46,0.000534,1800,False,94.138889,52.555556,50.027778,56.350000
C000962,14,29,43,0.000517,1800,False,91.777778,48.722222,50.027778,54.180000
C000963,16,14,30,0.000390,1800,False,55.527778,17.888889,50.027778,30.700000
C000964,12,17,29,0.000404,1800,False,49.861111,21.222222,50.027778,29.880000
C000965,16,13,29,0.001307,1800,True,49.861111,98.611111,50.027778,76.970000
C000966,18,14,32,0.000521,1800,False,65.777778,49.277778,50.027778,45.270000
C000967,15,18,33,0.000386,1800,False,69.666667,17.222222,50.027778,35.410000
C000968,10,13,23,0.000353,1800,False,17.750000,10.555556,50.027778,14.910000
C000969,12,15,27,0.000401,1800,False,37.722222,20.277778,50.027778,25.300000
C000970,21,14,35,0.001041,1800,False,76.305556,97.944444,50.027778,65.990000
C000971,18,10,28,0.000445,1800,False,43.750000,29.944444,50.027778,30.800000
C000972,16,8,24,0.000554,1800,False,22.416667,57.500000,50.027778,32.970000
C000973,12,22,34,0.000474,1800,False,73.000000,38.666667,50.027778,44.090000
C000974,19,0,19,0.000538,1800,False,6.166667,53.277778,50.027778,25.810000
C000975,13,17,30,0.000442,1800,False,55.527778,29.388889,50.027778,34.720000
C000976,13,25,38,0.000386,1800,False,83.888889,17.277778,50.027778,40.410000
C000977,23,9,32,0.000634,1800,False,65.777778,74.111111,50.027778,53.960000
C000978,15,33,48,0.000380,1800,False,95.861111,16.222222,50.027778,44.230000
C000979,21,0,21,0.000615,1800,False,10.777778,70.833333,50.027778,33.570000
C000980,17,13,30,0.000569,1800,False,55.527778,60.666667,50.027778,45.670000
C000981,13,8,21,0.000549,1800,False,10.777778,56.333333,50.027778,28.490000
C000982,16,7,23,0.000446,1800,False,17.750000,30.166667,50.027778,21.770000
C000983,15,17,32,0.000452,1800,False,65.777778,31.777778,50.027778,39.150000
C000984,11,20,31,0.000266,1800,False,60.888889,2.055556,50.027778,27.030000
C000985,11,13,24,0.000338,1800,False,22.416667,8.388889,50.027778,15.780000
C000986,16,33,49,0.000480,1800,False,96.527778,39.944444,50.027778,52.770000
C000987,8,0,8,0.000397,1800,False,0.138889,19.222222,50.027778,11.780000
C000988,9,17,26,0.000395,1800,False,32.611111,18.777778,50.027778,22.990000
C000989,18,9,27,0.000633,1800,False,37.722222,73.777778,50.027778,44.030000
C000990,18,15,33,0.001082,1800,False,69.666667,98.388889,50.027778,63.820000
C000991,12,22,34,0.000409,1800,False,73.000000,22.166667,50.027778,38.310000
C000992,17,9,26,0.000569,1800,False,32.611111,60.777778,50.027778,37.690000
C000993,15,18,33,0.000543,1800,False,69.666667,54.833333,50.027778,48.580000
C000994,17,12,29,0.000432,1800,False,49.861111,26.888889,50.027778,31.870000
C000995,16,10,26,0.000407,1800,False,32.611111,21.833333,50.027778,24.060000
C000996,15,0,15,0.000581,1800,False,2.194444,63.333333,50.027778,27.940000
C000997,13,10,23,0.000406,1800,False,17.750000,21.777778,50.027778,18.840000
C000998,11,30,41,0.000392,1800,False,89.222222,18.277778,50.027778,42.630000
C000999,15,15,30,0.000573,1800,False,55.527778,62.000000,50.027778,46.140000
C001000,20,8,28,0.000530,1800,False,43.750000,51.611111,50.027778,38.380000
C001001,25,32,57,0.000713,1800,False,98.916667,84.444444,50.027778,69.180000
C001002,18,0,18,0.000730,1800,False,4.666667,85.833333,50.027778,36.680000
C001003,17,16,33,0.000467,1800,False,69.666667,35.944444,50.027778,41.970000
C001004,16,12,28,0.000465,1800,False,43.750000,35.277778,50.027778,32.660000
C001005,10,13,23,0.000721,1800,False,17.750000,85.111111,50.027778,41.000000
C001006,12,22,34,0.000439,1800,False,73.000000,28.611111,50.027778,40.570000
C001007,16,8,24,0.000436,1800,False,22.416667,28.000000,50.027778,22.650000
C001008,18,13,31,0.000449,1800,False,60.888889,30.833333,50.027778,37.110000
C001009,17,33,50,0.000593,1800,False,97.194444,66.166667,50.027778,62.180000
C001010,18,24,42,0.000779,1800,False,90.694444,90.777778,50.027778,68.520000
C001011,18,13,31,0.000794,1800,False,60.888889,91.777778,50.027778,58.440000
C001012,10,15,25,0.000428,1800,False,27.694444,26.277778,50.027778,23.890000
C001013,10,10,20,0.000514,1800,False,8.277778,48.222222,50.027778,24.780000
C001014,18,11,29,0.000550,1800,False,49.861111,56.777778,50.027778,42.330000
C001015,23,16,39,0.000543,1800,False,85.972222,54.944444,50.027778,54.320000
C001016,16,19,35,0.001832,1800,True,76.305556,99.611111,50.027778,86.570000
C001017,17,14,31,0.000365,1800,False,60.888889,12.555556,50.027778,30.710000
C001018,14,11,25,0.000562,1800,False,27.694444,59.333333,50.027778,35.460000
C001019,12,20,32,0.000416,1800,False,65.777778,23.333333,50.027778,36.190000
C001020,11,9,20,0.000406,1800,False,8.277778,21.722222,50.027778,15.500000
C001021,14,15,29,0.000473,1800,False,49.861111,38.444444,50.027778,35.910000
C001022,16,20,36,0.000520,1800,False,79.055556,49.166667,50.027778,49.880000
C001023,17,7,24,0.000521,1800,False,22.416667,49.333333,50.027778,30.120000
C001024,12,14,26,0.000465,1800,False,32.611111,35.222222,50.027778,28.740000
C001025,15,8,23,0.000706,1800,False,17.750000,83.666667,50.027778,40.500000
C001026,16,0,16,0.000511,1800,False,2.722222,47.222222,50.027778,22.480000
C001027,14,24,38,0.000470,1800,False,83.888889,36.888889,50.027778,47.280000
C001028,20,9,29,0.000529,1800,False,49.861111,51.333333,50.027778,40.420000
C001029,19,11,30,0.000614,1800,False,55.527778,70.555556,50.027778,49.130000
C001030,15,10,25,0.000587,1800,False,27.694444,64.333333,50.027778,37.210000
C001031,17,17,34,0.000424,1800,False,73.000000,25.166667,50.027778,39.360000
C001032,15,14,29,0.000370,1800,False,49.861111,13.777778,50.027778,27.280000
C001033,13,9,22,0.000349,1800,False,13.944444,9.833333,50.027778,13.320000
C001034,16,21,37,0.000734,1800,False,81.527778,86.277778,50.027778,63.730000
C001035,13,21,34,0.000643,1800,False,73.000000,75.500000,50.027778,56.980000
C001036,14,9,23,0.000404,1800,False,17.750000,21.111111,50.027778,18.600000
C001037,15,32,47,0.000921,1800,False,95.055556,96.722222,50.027778,72.120000
C001038,8,31,39,0.000420,1800,False,85.972222,24.333333,50.027778,43.610000
C001039,12,11,23,0.000377,1800,False,17.750000,15.166667,50.027778,16.520000
C001040,11,18,29,0.000392,1800,False,49.861111,18.166667,50.027778,28.810000
C001041,23,11,34,0.000706,1800,False,73.000000,83.611111,50.027778,59.820000
C001042,15,13,28,0.000681,1800,False,43.750000,80.666667,50.027778,48.550000
